Fecha,Producto,Precio Promedio,Inventario,Despacho Total (Ventas),Día de la Semana,Estacionalidad (Festivo)
2024-07-20,Pan Integral,0.25,144,146,Sábado,Sí
2024-07-20,Pan Caracol,0.25,144,150,Sábado,Sí
2024-07-20,Pan Hamburguesa,0.4,288,298,Sábado,Sí
2024-07-20,Cachito,0.25,144,142,Sábado,Sí
2024-07-20,Pan Manjar,0.3,24,27,Sábado,Sí
2024-07-20,Leche,4.0,5,5,Sábado,Sí
2024-07-20,Jamon,2.5,6,6,Sábado,Sí
2024-07-20,Café,2.0,5,5,Sábado,Sí
2024-07-20,Queso,3.0,4,3,Sábado,Sí
2024-07-21,Pan Chabatta,0.25,768,780,Domingo,Sí
2024-07-21,Pan Francés,0.25,648,654,Domingo,Sí
2024-07-21,Pan Yema Largo,0.25,360,369,Domingo,Sí
2024-07-21,Pan Yema Redondo,0.25,360,377,Domingo,Sí
2024-07-21,Pan Chapla,0.25,144,141,Domingo,Sí
2024-07-21,Pan Coliza,0.25,192,194,Domingo,Sí
2024-07-21,Pan Integral,0.25,144,148,Domingo,Sí
2024-07-21,Pan Caracol,0.25,144,142,Domingo,Sí
2024-07-21,Pan Hamburguesa,0.4,288,289,Domingo,Sí
2024-07-21,Cachito,0.25,144,141,Domingo,Sí
2024-07-21,Pan Manjar,0.3,24,22,Domingo,Sí
2024-07-21,Leche,4.0,5,6,Domingo,Sí
2024-07-21,Jamon,2.5,6,6,Domingo,Sí
2024-07-21,Café,2.0,5,7,Domingo,Sí
2024-07-21,Queso,3.0,4,2,Domingo,Sí
2024-07-22,Pan Chabatta,0.25,768,770,Lunes,No
2024-07-22,Pan Francés,0.25,648,646,Lunes,No
2024-07-22,Pan Yema Largo,0.25,360,358,Lunes,No
2024-07-22,Pan Yema Redondo,0.25,360,377,Lunes,No
2024-07-22,Pan Chapla,0.25,144,144,Lunes,No
2024-07-22,Pan Coliza,0.25,192,191,Lunes,No
2024-07-22,Pan Integral,0.25,144,146,Lunes,No
2024-07-22,Pan Caracol,0.25,144,147,Lunes,No
2024-07-22,Pan Hamburguesa,0.4,288,298,Lunes,No
2024-07-22,Cachito,0.25,144,144,Lunes,No
2024-07-22,Pan Manjar,0.3,24,25,Lunes,No
2024-07-22,Leche,4.0,5,2,Lunes,No
2024-07-22,Jamon,2.5,6,5,Lunes,No
2024-07-22,Café,2.0,5,5,Lunes,No
2024-07-22,Queso,3.0,4,4,Lunes,No
2024-07-23,Pan Chabatta,0.25,768,771,Martes,No
2024-07-23,Pan Francés,0.25,648,648,Martes,No
2024-07-23,Pan Yema Largo,0.25,360,364,Martes,No
2024-07-23,Pan Yema Redondo,0.25,360,366,Martes,No
2024-07-23,Pan Chapla,0.25,144,150,Martes,No
2024-07-23,Pan Coliza,0.25,192,199,Martes,No
2024-07-23,Pan Integral,0.25,144,143,Martes,No
2024-07-23,Pan Caracol,0.25,144,145,Martes,No
2024-07-23,Pan Hamburguesa,0.4,288,296,Martes,No
2024-07-23,Cachito,0.25,144,140,Martes,No
2024-07-23,Pan Manjar,0.3,24,23,Martes,No
2024-07-23,Leche,4.0,5,3,Martes,No
2024-07-23,Jamon,2.5,6,6,Martes,No
2024-07-23,Café,2.0,5,4,Martes,No
2024-07-23,Queso,3.0,4,3,Martes,No
2024-07-24,Pan Chabatta,0.25,768,767,Miércoles,No
2024-07-24,Pan Francés,0.25,648,653,Miércoles,No
2024-07-24,Pan Yema Largo,0.25,360,370,Miércoles,No
2024-07-24,Pan Yema Redondo,0.25,360,357,Miércoles,No
2024-07-24,Pan Chapla,0.25,144,146,Miércoles,No
2024-07-24,Pan Coliza,0.25,192,194,Miércoles,No
2024-07-24,Pan Integral,0.25,144,140,Miércoles,No
2024-07-24,Pan Caracol,0.25,144,141,Miércoles,No
2024-07-24,Pan Hamburguesa,0.4,288,294,Miércoles,No
2024-07-24,Cachito,0.25,144,141,Miércoles,No
2024-07-24,Pan Manjar,0.3,24,28,Miércoles,No
2024-07-24,Leche,4.0,5,3,Miércoles,No
2024-07-24,Jamon,2.5,6,6,Miércoles,No
2024-07-24,Café,2.0,5,4,Miércoles,No
2024-07-24,Queso,3.0,4,2,Miércoles,No
2024-07-25,Pan Chabatta,0.25,768,768,Jueves,No
2024-07-25,Pan Francés,0.25,648,640,Jueves,No
2024-07-25,Pan Yema Largo,0.25,360,375,Jueves,No
2024-07-25,Pan Yema Redondo,0.25,360,364,Jueves,No
2024-07-25,Pan Chapla,0.25,144,141,Jueves,No
2024-07-25,Pan Coliza,0.25,192,200,Jueves,No
2024-07-25,Pan Integral,0.25,144,141,Jueves,No
2024-07-25,Pan Caracol,0.25,144,140,Jueves,No
2024-07-25,Pan Hamburguesa,0.4,288,285,Jueves,No
2024-07-25,Cachito,0.25,144,145,Jueves,No
2024-07-25,Pan Manjar,0.3,24,28,Jueves,No
2024-07-25,Leche,4.0,5,4,Jueves,No
2024-07-25,Jamon,2.5,6,4,Jueves,No
2024-07-25,Café,2.0,5,7,Jueves,No
2024-07-25,Queso,3.0,4,4,Jueves,No
2024-07-26,Pan Chabatta,0.25,768,766,Viernes,No
2024-07-26,Pan Francés,0.25,648,655,Viernes,No
2024-07-26,Pan Yema Largo,0.25,360,364,Viernes,No
2024-07-26,Pan Yema Redondo,0.25,360,380,Viernes,No
2024-07-26,Pan Chapla,0.25,144,140,Viernes,No
2024-07-26,Pan Coliza,0.25,192,200,Viernes,No
2024-07-26,Pan Integral,0.25,144,141,Viernes,No
2024-07-26,Pan Caracol,0.25,144,144,Viernes,No
2024-07-26,Pan Hamburguesa,0.4,288,282,Viernes,No
2024-07-26,Cachito,0.25,144,143,Viernes,No
2024-07-26,Pan Manjar,0.3,24,28,Viernes,No
2024-07-26,Leche,4.0,5,6,Viernes,No
2024-07-26,Jamon,2.5,6,4,Viernes,No
2024-07-26,Café,2.0,5,6,Viernes,No
2024-07-26,Queso,3.0,4,4,Viernes,No
2024-07-27,Pan Chabatta,0.25,768,772,Sábado,Sí
2024-07-27,Pan Francés,0.25,648,646,Sábado,Sí
2024-07-27,Pan Yema Largo,0.25,360,369,Sábado,Sí
2024-07-27,Pan Yema Redondo,0.25,360,355,Sábado,Sí
2024-07-27,Pan Chapla,0.25,144,150,Sábado,Sí
2024-07-27,Pan Coliza,0.25,192,191,Sábado,Sí
2024-07-27,Pan Integral,0.25,144,143,Sábado,Sí
2024-07-27,Pan Caracol,0.25,144,150,Sábado,Sí
2024-07-27,Pan Hamburguesa,0.4,288,299,Sábado,Sí
2024-07-27,Cachito,0.25,144,145,Sábado,Sí
2024-07-27,Pan Manjar,0.3,24,26,Sábado,Sí
2024-07-27,Leche,4.0,5,6,Sábado,Sí
2024-07-27,Jamon,2.5,6,6,Sábado,Sí
2024-07-27,Café,2.0,5,7,Sábado,Sí
2024-07-27,Queso,3.0,4,4,Sábado,Sí
2024-07-28,Pan Chabatta,0.25,768,780,Domingo,Sí
2024-07-28,Pan Francés,0.25,648,657,Domingo,Sí
2024-07-28,Pan Yema Largo,0.25,360,372,Domingo,Sí
2024-07-28,Pan Yema Redondo,0.25,360,379,Domingo,Sí
2024-07-28,Pan Chapla,0.25,144,142,Domingo,Sí
2024-07-28,Pan Coliza,0.25,192,191,Domingo,Sí
2024-07-28,Pan Integral,0.25,144,147,Domingo,Sí
2024-07-28,Pan Caracol,0.25,144,143,Domingo,Sí
2024-07-28,Pan Hamburguesa,0.4,288,288,Domingo,Sí
2024-07-28,Cachito,0.25,144,143,Domingo,Sí
2024-07-28,Pan Manjar,0.3,24,25,Domingo,Sí
2024-07-28,Leche,4.0,5,6,Domingo,Sí
2024-07-28,Jamon,2.5,6,6,Domingo,Sí
2024-07-28,Café,2.0,5,7,Domingo,Sí
2024-07-28,Queso,3.0,4,3,Domingo,Sí
2024-07-29,Pan Chabatta,0.25,768,773,Lunes,No
2024-07-29,Pan Francés,0.25,648,646,Lunes,No
2024-07-29,Pan Yema Largo,0.25,360,360,Lunes,No
2024-07-29,Pan Yema Redondo,0.25,360,380,Lunes,No
2024-07-29,Pan Chapla,0.25,144,144,Lunes,No
2024-07-29,Pan Coliza,0.25,192,193,Lunes,No
2024-07-29,Pan Integral,0.25,144,148,Lunes,No
2024-07-29,Pan Caracol,0.25,144,150,Lunes,No
2024-07-29,Pan Hamburguesa,0.4,288,298,Lunes,No
2024-07-29,Cachito,0.25,144,143,Lunes,No
2024-07-29,Pan Manjar,0.3,24,28,Lunes,No
2024-07-29,Leche,4.0,5,6,Lunes,No
2024-07-29,Jamon,2.5,6,4,Lunes,No
2024-07-29,Café,2.0,5,4,Lunes,No
2024-07-29,Queso,3.0,4,2,Lunes,No
2024-07-30,Pan Chabatta,0.25,768,771,Martes,No
2024-07-30,Pan Francés,0.25,648,652,Martes,No
2024-07-30,Pan Yema Largo,0.25,360,363,Martes,No
2024-07-30,Pan Yema Redondo,0.25,360,367,Martes,No
2024-07-30,Pan Chapla,0.25,144,146,Martes,No
2024-07-30,Pan Coliza,0.25,192,198,Martes,No
2024-07-30,Pan Integral,0.25,144,142,Martes,No
2024-07-30,Pan Caracol,0.25,144,144,Martes,No
2024-07-30,Pan Hamburguesa,0.4,288,295,Martes,No
2024-07-30,Cachito,0.25,144,141,Martes,No
2024-07-30,Pan Manjar,0.3,24,23,Martes,No
2024-07-30,Leche,4.0,5,5,Martes,No
2024-07-30,Jamon,2.5,6,6,Martes,No
2024-07-30,Café,2.0,5,7,Martes,No
2024-07-30,Queso,3.0,4,2,Martes,No
2024-07-31,Pan Chabatta,0.25,768,770,Miércoles,No
2024-07-31,Pan Francés,0.25,648,651,Miércoles,No
2024-07-31,Pan Yema Largo,0.25,360,369,Miércoles,No
2024-07-31,Pan Yema Redondo,0.25,360,356,Miércoles,No
2024-07-31,Pan Chapla,0.25,144,144,Miércoles,No
2024-07-31,Pan Coliza,0.25,192,190,Miércoles,No
2024-07-31,Pan Integral,0.25,144,140,Miércoles,No
2024-07-31,Pan Caracol,0.25,144,140,Miércoles,No
2024-07-31,Pan Hamburguesa,0.4,288,296,Miércoles,No
2024-07-31,Cachito,0.25,144,141,Miércoles,No
2024-07-31,Pan Manjar,0.3,24,25,Miércoles,No
2024-07-31,Leche,4.0,5,5,Miércoles,No
2024-07-31,Jamon,2.5,6,6,Miércoles,No
2024-07-31,Café,2.0,5,5,Miércoles,No
2024-07-31,Queso,3.0,4,4,Miércoles,No
2024-08-01,Pan Chabatta,0.25,768,771,Jueves,No
2024-08-01,Pan Francés,0.25,648,646,Jueves,No
2024-08-01,Pan Yema Largo,0.25,360,379,Jueves,No
2024-08-01,Pan Yema Redondo,0.25,360,364,Jueves,No
2024-08-01,Pan Chapla,0.25,144,146,Jueves,No
2024-08-01,Pan Coliza,0.25,192,197,Jueves,No
2024-08-01,Pan Integral,0.25,144,141,Jueves,No
2024-08-01,Pan Caracol,0.25,144,142,Jueves,No
2024-08-01,Pan Hamburguesa,0.4,288,289,Jueves,No
2024-08-01,Cachito,0.25,144,150,Jueves,No
2024-08-01,Pan Manjar,0.3,24,25,Jueves,No
2024-08-01,Leche,4.0,5,3,Jueves,No
2024-08-01,Jamon,2.5,6,6,Jueves,No
2024-08-01,Café,2.0,5,5,Jueves,No
2024-08-01,Queso,3.0,4,5,Jueves,No
2024-08-02,Pan Chabatta,0.25,768,769,Viernes,No
2024-08-02,Pan Francés,0.25,648,660,Viernes,No
2024-08-02,Pan Yema Largo,0.25,360,362,Viernes,No
2024-08-02,Pan Yema Redondo,0.25,360,376,Viernes,No
2024-08-02,Pan Chapla,0.25,144,140,Viernes,No
2024-08-02,Pan Coliza,0.25,192,200,Viernes,No
2024-08-02,Pan Integral,0.25,144,142,Viernes,No
2024-08-02,Pan Caracol,0.25,144,142,Viernes,No
2024-08-02,Pan Hamburguesa,0.4,288,285,Viernes,No
2024-08-02,Cachito,0.25,144,145,Viernes,No
2024-08-02,Pan Manjar,0.3,24,28,Viernes,No
2024-08-02,Leche,4.0,5,5,Viernes,No
2024-08-02,Jamon,2.5,6,6,Viernes,No
2024-08-02,Café,2.0,5,7,Viernes,No
2024-08-02,Queso,3.0,4,2,Viernes,No
2024-08-03,Pan Chabatta,0.25,768,771,Sábado,Sí
2024-08-03,Pan Francés,0.25,648,641,Sábado,Sí
2024-08-03,Pan Yema Largo,0.25,360,367,Sábado,Sí
2024-08-03,Pan Yema Redondo,0.25,360,351,Sábado,Sí
2024-08-03,Pan Chapla,0.25,144,150,Sábado,Sí
2024-08-03,Pan Coliza,0.25,192,192,Sábado,Sí
2024-08-03,Pan Integral,0.25,144,141,Sábado,Sí
2024-08-03,Pan Caracol,0.25,144,147,Sábado,Sí
2024-08-03,Pan Hamburguesa,0.4,288,298,Sábado,Sí
2024-08-03,Cachito,0.25,144,140,Sábado,Sí
2024-08-03,Pan Manjar,0.3,24,27,Sábado,Sí
2024-08-03,Leche,4.0,5,3,Sábado,Sí
2024-08-03,Jamon,2.5,6,6,Sábado,Sí
2024-08-03,Café,2.0,5,6,Sábado,Sí
2024-08-03,Queso,3.0,4,2,Sábado,Sí
2024-08-04,Pan Chabatta,0.25,768,780,Domingo,Sí
2024-08-04,Pan Francés,0.25,648,651,Domingo,Sí
2024-08-04,Pan Yema Largo,0.25,360,368,Domingo,Sí
2024-08-04,Pan Yema Redondo,0.25,360,380,Domingo,Sí
2024-08-04,Pan Chapla,0.25,144,144,Domingo,Sí
2024-08-04,Pan Coliza,0.25,192,192,Domingo,Sí
2024-08-04,Pan Integral,0.25,144,149,Domingo,Sí
2024-08-04,Pan Caracol,0.25,144,146,Domingo,Sí
2024-08-04,Pan Hamburguesa,0.4,288,287,Domingo,Sí
2024-08-04,Cachito,0.25,144,144,Domingo,Sí
2024-08-04,Pan Manjar,0.3,24,25,Domingo,Sí
2024-08-04,Leche,4.0,5,2,Domingo,Sí
2024-08-04,Jamon,2.5,6,6,Domingo,Sí
2024-08-04,Café,2.0,5,7,Domingo,Sí
2024-08-04,Queso,3.0,4,3,Domingo,Sí
2024-08-05,Pan Chabatta,0.25,768,774,Lunes,No
2024-08-05,Pan Francés,0.25,648,649,Lunes,No
2024-08-05,Pan Yema Largo,0.25,360,358,Lunes,No
2024-08-05,Pan Yema Redondo,0.25,360,376,Lunes,No
2024-08-05,Pan Chapla,0.25,144,145,Lunes,No
2024-08-05,Pan Coliza,0.25,192,193,Lunes,No
2024-08-05,Pan Integral,0.25,144,146,Lunes,No
2024-08-05,Pan Caracol,0.25,144,150,Lunes,No
2024-08-05,Pan Hamburguesa,0.4,288,300,Lunes,No
2024-08-05,Cachito,0.25,144,140,Lunes,No
2024-08-05,Pan Manjar,0.3,24,24,Lunes,No
2024-08-05,Leche,4.0,5,6,Lunes,No
2024-08-05,Jamon,2.5,6,6,Lunes,No
2024-08-05,Café,2.0,5,4,Lunes,No
2024-08-05,Queso,3.0,4,5,Lunes,No
2024-08-06,Pan Chabatta,0.25,768,765,Martes,No
2024-08-06,Pan Francés,0.25,648,649,Martes,No
2024-08-06,Pan Yema Largo,0.25,360,362,Martes,No
2024-08-06,Pan Yema Redondo,0.25,360,367,Martes,No
2024-08-06,Pan Chapla,0.25,144,150,Martes,No
2024-08-06,Pan Coliza,0.25,192,196,Martes,No
2024-08-06,Pan Integral,0.25,144,140,Martes,No
2024-08-06,Pan Caracol,0.25,144,143,Martes,No
2024-08-06,Pan Hamburguesa,0.4,288,292,Martes,No
2024-08-06,Cachito,0.25,144,143,Martes,No
2024-08-06,Pan Manjar,0.3,24,26,Martes,No
2024-08-06,Leche,4.0,5,6,Martes,No
2024-08-06,Jamon,2.5,6,4,Martes,No
2024-08-06,Café,2.0,5,4,Martes,No
2024-08-06,Queso,3.0,4,2,Martes,No
2024-08-07,Pan Chabatta,0.25,768,772,Miércoles,No
2024-08-07,Pan Francés,0.25,648,656,Miércoles,No
2024-08-07,Pan Yema Largo,0.25,360,371,Miércoles,No
2024-08-07,Pan Yema Redondo,0.25,360,358,Miércoles,No
2024-08-07,Pan Chapla,0.25,144,144,Miércoles,No
2024-08-07,Pan Coliza,0.25,192,194,Miércoles,No
2024-08-07,Pan Integral,0.25,144,140,Miércoles,No
2024-08-07,Pan Caracol,0.25,144,144,Miércoles,No
2024-08-07,Pan Hamburguesa,0.4,288,294,Miércoles,No
2024-08-07,Cachito,0.25,144,142,Miércoles,No
2024-08-07,Pan Manjar,0.3,24,28,Miércoles,No
2024-08-07,Leche,4.0,5,2,Miércoles,No
2024-08-07,Jamon,2.5,6,5,Miércoles,No
2024-08-07,Café,2.0,5,7,Miércoles,No
2024-08-07,Queso,3.0,4,2,Miércoles,No
2024-08-08,Pan Chabatta,0.25,768,773,Jueves,No
2024-08-08,Pan Francés,0.25,648,644,Jueves,No
2024-08-08,Pan Yema Largo,0.25,360,374,Jueves,No
2024-08-08,Pan Yema Redondo,0.25,360,366,Jueves,No
2024-08-08,Pan Chapla,0.25,144,141,Jueves,No
2024-08-08,Pan Coliza,0.25,192,198,Jueves,No
2024-08-08,Pan Integral,0.25,144,145,Jueves,No
2024-08-08,Pan Caracol,0.25,144,140,Jueves,No
2024-08-08,Pan Hamburguesa,0.4,288,289,Jueves,No
2024-08-08,Cachito,0.25,144,146,Jueves,No
2024-08-08,Pan Manjar,0.3,24,25,Jueves,No
2024-08-08,Leche,4.0,5,4,Jueves,No
2024-08-08,Jamon,2.5,6,5,Jueves,No
2024-08-08,Café,2.0,5,6,Jueves,No
2024-08-08,Queso,3.0,4,5,Jueves,No
2024-08-09,Pan Chabatta,0.25,768,772,Viernes,No
2024-08-09,Pan Francés,0.25,648,658,Viernes,No
2024-08-09,Pan Yema Largo,0.25,360,364,Viernes,No
2024-08-09,Pan Yema Redondo,0.25,360,375,Viernes,No
2024-08-09,Pan Chapla,0.25,144,143,Viernes,No
2024-08-09,Pan Coliza,0.25,192,197,Viernes,No
2024-08-09,Pan Integral,0.25,144,143,Viernes,No
2024-08-09,Pan Caracol,0.25,144,143,Viernes,No
2024-08-09,Pan Hamburguesa,0.4,288,285,Viernes,No
2024-08-09,Cachito,0.25,144,146,Viernes,No
2024-08-09,Pan Manjar,0.3,24,26,Viernes,No
2024-08-09,Leche,4.0,5,4,Viernes,No
2024-08-09,Jamon,2.5,6,4,Viernes,No
2024-08-09,Café,2.0,5,7,Viernes,No
2024-08-09,Queso,3.0,4,4,Viernes,No
2024-08-10,Pan Chabatta,0.25,768,771,Sábado,Sí
2024-08-10,Pan Francés,0.25,648,643,Sábado,Sí
2024-08-10,Pan Yema Largo,0.25,360,370,Sábado,Sí
2024-08-10,Pan Yema Redondo,0.25,360,351,Sábado,Sí
2024-08-10,Pan Chapla,0.25,144,150,Sábado,Sí
2024-08-10,Pan Coliza,0.25,192,194,Sábado,Sí
2024-08-10,Pan Integral,0.25,144,146,Sábado,Sí
2024-08-10,Pan Caracol,0.25,144,150,Sábado,Sí
2024-08-10,Pan Hamburguesa,0.4,288,298,Sábado,Sí
2024-08-10,Cachito,0.25,144,140,Sábado,Sí
2024-08-10,Pan Manjar,0.3,24,25,Sábado,Sí
2024-08-10,Leche,4.0,5,5,Sábado,Sí
2024-08-10,Jamon,2.5,6,4,Sábado,Sí
2024-08-10,Café,2.0,5,7,Sábado,Sí
2024-08-10,Queso,3.0,4,5,Sábado,Sí
2024-08-11,Pan Chabatta,0.25,768,780,Domingo,Sí
2024-08-11,Pan Francés,0.25,648,655,Domingo,Sí
2024-08-11,Pan Yema Largo,0.25,360,373,Domingo,Sí
2024-08-11,Pan Yema Redondo,0.25,360,374,Domingo,Sí
2024-08-11,Pan Chapla,0.25,144,140,Domingo,Sí
2024-08-11,Pan Coliza,0.25,192,192,Domingo,Sí
2024-08-11,Pan Integral,0.25,144,146,Domingo,Sí
2024-08-11,Pan Caracol,0.25,144,142,Domingo,Sí
2024-08-11,Pan Hamburguesa,0.4,288,283,Domingo,Sí
2024-08-11,Cachito,0.25,144,144,Domingo,Sí
2024-08-11,Pan Manjar,0.3,24,22,Domingo,Sí
2024-08-11,Leche,4.0,5,6,Domingo,Sí
2024-08-11,Jamon,2.5,6,4,Domingo,Sí
2024-08-11,Café,2.0,5,6,Domingo,Sí
2024-08-11,Queso,3.0,4,5,Domingo,Sí
2024-08-12,Pan Chabatta,0.25,768,774,Lunes,No
2024-08-12,Pan Francés,0.25,648,649,Lunes,No
2024-08-12,Pan Yema Largo,0.25,360,356,Lunes,No
2024-08-12,Pan Yema Redondo,0.25,360,380,Lunes,No
2024-08-12,Pan Chapla,0.25,144,150,Lunes,No
2024-08-12,Pan Coliza,0.25,192,190,Lunes,No
2024-08-12,Pan Integral,0.25,144,146,Lunes,No
2024-08-12,Pan Caracol,0.25,144,150,Lunes,No
2024-08-12,Pan Hamburguesa,0.4,288,297,Lunes,No
2024-08-12,Cachito,0.25,144,143,Lunes,No
2024-08-12,Pan Manjar,0.3,24,22,Lunes,No
2024-08-12,Leche,4.0,5,4,Lunes,No
2024-08-12,Jamon,2.5,6,4,Lunes,No
2024-08-12,Café,2.0,5,6,Lunes,No
2024-08-12,Queso,3.0,4,2,Lunes,No
2024-08-13,Pan Chabatta,0.25,768,769,Martes,No
2024-08-13,Pan Francés,0.25,648,648,Martes,No
2024-08-13,Pan Yema Largo,0.25,360,362,Martes,No
2024-08-13,Pan Yema Redondo,0.25,360,371,Martes,No
2024-08-13,Pan Chapla,0.25,144,147,Martes,No
2024-08-13,Pan Coliza,0.25,192,197,Martes,No
2024-08-13,Pan Integral,0.25,144,142,Martes,No
2024-08-13,Pan Caracol,0.25,144,146,Martes,No
2024-08-13,Pan Hamburguesa,0.4,288,291,Martes,No
2024-08-13,Cachito,0.25,144,144,Martes,No
2024-08-13,Pan Manjar,0.3,24,25,Martes,No
2024-08-13,Leche,4.0,5,6,Martes,No
2024-08-13,Jamon,2.5,6,6,Martes,No
2024-08-13,Café,2.0,5,7,Martes,No
2024-08-13,Queso,3.0,4,2,Martes,No
2024-08-14,Pan Chabatta,0.25,768,769,Miércoles,No
2024-08-14,Pan Francés,0.25,648,654,Miércoles,No
2024-08-14,Pan Yema Largo,0.25,360,369,Miércoles,No
2024-08-14,Pan Yema Redondo,0.25,360,354,Miércoles,No
2024-08-14,Pan Chapla,0.25,144,144,Miércoles,No
2024-08-14,Pan Coliza,0.25,192,191,Miércoles,No
2024-08-14,Pan Integral,0.25,144,140,Miércoles,No
2024-08-14,Pan Caracol,0.25,144,141,Miércoles,No
2024-08-14,Pan Hamburguesa,0.4,288,294,Miércoles,No
2024-08-14,Cachito,0.25,144,142,Miércoles,No
2024-08-14,Pan Manjar,0.3,24,28,Miércoles,No
2024-08-14,Leche,4.0,5,4,Miércoles,No
2024-08-14,Jamon,2.5,6,6,Miércoles,No
2024-08-14,Café,2.0,5,7,Miércoles,No
2024-08-14,Queso,3.0,4,2,Miércoles,No
2024-08-15,Pan Chabatta,0.25,768,771,Jueves,No
2024-08-15,Pan Francés,0.25,648,642,Jueves,No
2024-08-15,Pan Yema Largo,0.25,360,377,Jueves,No
2024-08-15,Pan Yema Redondo,0.25,360,362,Jueves,No
2024-08-15,Pan Chapla,0.25,144,143,Jueves,No
2024-08-15,Pan Coliza,0.25,192,199,Jueves,No
2024-08-15,Pan Integral,0.25,144,144,Jueves,No
2024-08-15,Pan Caracol,0.25,144,143,Jueves,No
2024-08-15,Pan Hamburguesa,0.4,288,286,Jueves,No
2024-08-15,Cachito,0.25,144,145,Jueves,No
2024-08-15,Pan Manjar,0.3,24,28,Jueves,No
2024-08-15,Leche,4.0,5,2,Jueves,No
2024-08-15,Jamon,2.5,6,4,Jueves,No
2024-08-15,Café,2.0,5,7,Jueves,No
2024-08-15,Queso,3.0,4,2,Jueves,No
2024-08-16,Pan Chabatta,0.25,768,769,Viernes,No
2024-08-16,Pan Francés,0.25,648,655,Viernes,No
2024-08-16,Pan Yema Largo,0.25,360,363,Viernes,No
2024-08-16,Pan Yema Redondo,0.25,360,378,Viernes,No
2024-08-16,Pan Chapla,0.25,144,142,Viernes,No
2024-08-16,Pan Coliza,0.25,192,200,Viernes,No
2024-08-16,Pan Integral,0.25,144,140,Viernes,No
2024-08-16,Pan Caracol,0.25,144,141,Viernes,No
2024-08-16,Pan Hamburguesa,0.4,288,285,Viernes,No
2024-08-16,Cachito,0.25,144,149,Viernes,No
2024-08-16,Pan Manjar,0.3,24,25,Viernes,No
2024-08-16,Leche,4.0,5,4,Viernes,No
2024-08-16,Jamon,2.5,6,6,Viernes,No
2024-08-16,Café,2.0,5,7,Viernes,No
2024-08-16,Queso,3.0,4,2,Viernes,No
2024-08-17,Pan Chabatta,0.25,768,768,Sábado,Sí
2024-08-17,Pan Francés,0.25,648,642,Sábado,Sí
2024-08-17,Pan Yema Largo,0.25,360,368,Sábado,Sí
2024-08-17,Pan Yema Redondo,0.25,360,351,Sábado,Sí
2024-08-17,Pan Chapla,0.25,144,148,Sábado,Sí
2024-08-17,Pan Coliza,0.25,192,193,Sábado,Sí
2024-08-17,Pan Integral,0.25,144,142,Sábado,Sí
2024-08-17,Pan Caracol,0.25,144,149,Sábado,Sí
2024-08-17,Pan Hamburguesa,0.4,288,300,Sábado,Sí
2024-08-17,Cachito,0.25,144,140,Sábado,Sí
2024-08-17,Pan Manjar,0.3,24,27,Sábado,Sí
2024-08-17,Leche,4.0,5,3,Sábado,Sí
2024-08-17,Jamon,2.5,6,4,Sábado,Sí
2024-08-17,Café,2.0,5,6,Sábado,Sí
2024-08-17,Queso,3.0,4,2,Sábado,Sí
2024-08-18,Pan Chabatta,0.25,768,780,Domingo,Sí
2024-08-18,Pan Francés,0.25,648,652,Domingo,Sí
2024-08-18,Pan Yema Largo,0.25,360,373,Domingo,Sí
2024-08-18,Pan Yema Redondo,0.25,360,375,Domingo,Sí
2024-08-18,Pan Chapla,0.25,144,141,Domingo,Sí
2024-08-18,Pan Coliza,0.25,192,193,Domingo,Sí
2024-08-18,Pan Integral,0.25,144,150,Domingo,Sí
2024-08-18,Pan Caracol,0.25,144,144,Domingo,Sí
2024-08-18,Pan Hamburguesa,0.4,288,286,Domingo,Sí
2024-08-18,Cachito,0.25,144,146,Domingo,Sí
2024-08-18,Pan Manjar,0.3,24,22,Domingo,Sí
2024-08-18,Leche,4.0,5,2,Domingo,Sí
2024-08-18,Jamon,2.5,6,5,Domingo,Sí
2024-08-18,Café,2.0,5,7,Domingo,Sí
2024-08-18,Queso,3.0,4,5,Domingo,Sí
2024-08-19,Pan Chabatta,0.25,768,776,Lunes,No
2024-08-19,Pan Francés,0.25,648,646,Lunes,No
2024-08-19,Pan Yema Largo,0.25,360,354,Lunes,No
2024-08-19,Pan Yema Redondo,0.25,360,379,Lunes,No
2024-08-19,Pan Chapla,0.25,144,147,Lunes,No
2024-08-19,Pan Coliza,0.25,192,190,Lunes,No
2024-08-19,Pan Integral,0.25,144,145,Lunes,No
2024-08-19,Pan Caracol,0.25,144,150,Lunes,No
2024-08-19,Pan Hamburguesa,0.4,288,300,Lunes,No
2024-08-19,Cachito,0.25,144,143,Lunes,No
2024-08-19,Pan Manjar,0.3,24,22,Lunes,No
2024-08-19,Leche,4.0,5,5,Lunes,No
2024-08-19,Jamon,2.5,6,4,Lunes,No
2024-08-19,Café,2.0,5,4,Lunes,No
2024-08-19,Queso,3.0,4,2,Lunes,No
2024-08-20,Pan Chabatta,0.25,768,765,Martes,No
2024-08-20,Pan Francés,0.25,648,651,Martes,No
2024-08-20,Pan Yema Largo,0.25,360,361,Martes,No
2024-08-20,Pan Yema Redondo,0.25,360,372,Martes,No
2024-08-20,Pan Chapla,0.25,144,146,Martes,No
2024-08-20,Pan Coliza,0.25,192,200,Martes,No
2024-08-20,Pan Integral,0.25,144,143,Martes,No
2024-08-20,Pan Caracol,0.25,144,148,Martes,No
