fecha,producto,tipo,precio,stock,ventas
2024-03-25,Alfajores Grandes,Bocaditos,1.0,100,75
2024-03-25,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-03-25,Galletas Grandes,Bocaditos,1.0,300,290
2024-03-25,Cookie,Bocaditos,2.0,100,70
2024-03-25,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-03-25,Orejas Grandes,Bocaditos,1.0,100,70
2024-03-25,Beso de Moza,Bocaditos,1.0,80,50
2024-03-25,Caramandugas,Bocaditos,0.25,300,250
2024-03-25,Rosquitas,Bocaditos,0.25,300,250
2024-03-26,Pan Chabatta,Panes,0.25,768,720
2024-03-26,Pan Francés,Panes,0.25,648,610
2024-03-26,Pan Yema Largo,Panes,0.25,360,320
2024-03-26,Pan Yema Redondo,Panes,0.25,360,320
2024-03-26,Pan Chapla,Panes,0.25,144,110
2024-03-26,Pan Coliza,Panes,0.25,192,170
2024-03-26,Pan Integral,Panes,0.25,144,110
2024-03-26,Pan Caracol,Panes,0.25,144,110
2024-03-26,Pan Hamburguesa,Panes,0.4,288,240
2024-03-26,Cachito,Panes,0.25,144,110
2024-03-26,Pan Manjar,Panes,0.3,72,68
2024-03-26,Leche,Abarrotes,4.0,5,3
2024-03-26,Jamon,Abarrotes,2.5,6,3
2024-03-26,Café,Abarrotes,2.0,5,2
2024-03-26,Queso,Abarrotes,3.0,4,2
2024-03-26,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-03-26,Alfajores Grandes,Bocaditos,1.0,100,75
2024-03-26,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-03-26,Galletas Grandes,Bocaditos,1.0,300,290
2024-03-26,Cookie,Bocaditos,2.0,100,70
2024-03-26,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-03-26,Orejas Grandes,Bocaditos,1.0,100,70
2024-03-26,Beso de Moza,Bocaditos,1.0,80,50
2024-03-26,Caramandugas,Bocaditos,0.25,300,250
2024-03-26,Rosquitas,Bocaditos,0.25,300,250
2024-03-27,Pan Chabatta,Panes,0.25,768,720
2024-03-27,Pan Francés,Panes,0.25,648,610
2024-03-27,Pan Yema Largo,Panes,0.25,360,320
2024-03-27,Pan Yema Redondo,Panes,0.25,360,320
2024-03-27,Pan Chapla,Panes,0.25,144,110
2024-03-27,Pan Coliza,Panes,0.25,192,170
2024-03-27,Pan Integral,Panes,0.25,144,110
2024-03-27,Pan Caracol,Panes,0.25,144,110
2024-03-27,Pan Hamburguesa,Panes,0.4,288,240
2024-03-27,Cachito,Panes,0.25,144,110
2024-03-27,Pan Manjar,Panes,0.3,72,68
2024-03-27,Leche,Abarrotes,4.0,5,4
2024-03-27,Jamon,Abarrotes,2.5,6,3
2024-03-27,Café,Abarrotes,2.0,5,2
2024-03-27,Queso,Abarrotes,3.0,4,2
2024-03-27,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-03-27,Alfajores Grandes,Bocaditos,1.0,100,75
2024-03-27,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-03-27,Galletas Grandes,Bocaditos,1.0,300,290
2024-03-27,Cookie,Bocaditos,2.0,100,70
2024-03-27,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-03-27,Orejas Grandes,Bocaditos,1.0,100,70
2024-03-27,Beso de Moza,Bocaditos,1.0,80,50
2024-03-27,Caramandugas,Bocaditos,0.25,300,250
2024-03-27,Rosquitas,Bocaditos,0.25,300,250
2024-03-28,Pan Chabatta,Panes,0.25,768,720
2024-03-28,Pan Francés,Panes,0.25,648,610
2024-03-28,Pan Yema Largo,Panes,0.25,360,320
2024-03-28,Pan Yema Redondo,Panes,0.25,360,320
2024-03-28,Pan Chapla,Panes,0.25,144,110
2024-03-28,Pan Coliza,Panes,0.25,192,170
2024-03-28,Pan Integral,Panes,0.25,144,110
2024-03-28,Pan Caracol,Panes,0.25,144,110
2024-03-28,Pan Hamburguesa,Panes,0.4,288,240
2024-03-28,Cachito,Panes,0.25,144,110
2024-03-28,Pan Manjar,Panes,0.3,72,68
2024-03-28,Leche,Abarrotes,4.0,5,2
2024-03-28,Jamon,Abarrotes,2.5,6,5
2024-03-28,Café,Abarrotes,2.0,5,2
2024-03-28,Queso,Abarrotes,3.0,4,3
2024-03-28,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-03-28,Alfajores Grandes,Bocaditos,1.0,100,75
2024-03-28,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-03-28,Galletas Grandes,Bocaditos,1.0,300,290
2024-03-28,Cookie,Bocaditos,2.0,100,70
2024-03-28,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-03-28,Orejas Grandes,Bocaditos,1.0,100,70
2024-03-28,Beso de Moza,Bocaditos,1.0,80,50
2024-03-28,Caramandugas,Bocaditos,0.25,300,250
2024-03-28,Rosquitas,Bocaditos,0.25,300,250
2024-03-29,Pan Chabatta,Panes,0.25,768,720
2024-03-29,Pan Francés,Panes,0.25,648,610
2024-03-29,Pan Yema Largo,Panes,0.25,360,320
2024-03-29,Pan Yema Redondo,Panes,0.25,360,320
2024-03-29,Pan Chapla,Panes,0.25,144,110
2024-03-29,Pan Coliza,Panes,0.25,192,170
2024-03-29,Pan Integral,Panes,0.25,144,110
2024-03-29,Pan Caracol,Panes,0.25,144,110
2024-03-29,Pan Hamburguesa,Panes,0.4,288,240
2024-03-29,Cachito,Panes,0.25,144,110
2024-03-29,Pan Manjar,Panes,0.3,72,68
2024-03-29,Leche,Abarrotes,4.0,5,3
2024-03-29,Jamon,Abarrotes,2.5,6,3
2024-03-29,Café,Abarrotes,2.0,5,2
2024-03-29,Queso,Abarrotes,3.0,4,3
2024-03-29,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-03-29,Alfajores Grandes,Bocaditos,1.0,100,75
2024-03-29,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-03-29,Galletas Grandes,Bocaditos,1.0,300,290
2024-03-29,Cookie,Bocaditos,2.0,100,70
2024-03-29,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-03-29,Orejas Grandes,Bocaditos,1.0,100,70
2024-03-29,Beso de Moza,Bocaditos,1.0,80,50
2024-03-29,Caramandugas,Bocaditos,0.25,300,250
2024-03-29,Rosquitas,Bocaditos,0.25,300,250
2024-03-30,Pan Chabatta,Panes,0.25,768,738
2024-03-30,Pan Francés,Panes,0.25,648,617
2024-03-30,Pan Yema Largo,Panes,0.25,360,321
2024-03-30,Pan Yema Redondo,Panes,0.25,360,327
2024-03-30,Pan Chapla,Panes,0.25,144,118
2024-03-30,Pan Coliza,Panes,0.25,192,175
2024-03-30,Pan Integral,Panes,0.25,144,115
2024-03-30,Pan Caracol,Panes,0.25,144,118
2024-03-30,Pan Hamburguesa,Panes,0.4,288,244
2024-03-30,Cachito,Panes,0.25,144,118
2024-03-30,Pan Manjar,Panes,0.3,72,68
2024-03-30,Leche,Abarrotes,4.0,5,5
2024-03-30,Jamon,Abarrotes,2.5,6,6
2024-03-30,Café,Abarrotes,2.0,5,2
2024-03-30,Queso,Abarrotes,3.0,4,2
2024-03-30,Alfajores Pequeños,Bocaditos,0.25,200,153
2024-03-30,Alfajores Grandes,Bocaditos,1.0,100,80
2024-03-30,Galletas Pequeñas,Bocaditos,0.25,200,157
2024-03-30,Galletas Grandes,Bocaditos,1.0,300,292
2024-03-30,Cookie,Bocaditos,2.0,100,72
2024-03-30,Orejitas Pequeñas,Bocaditos,0.25,200,152
2024-03-30,Orejas Grandes,Bocaditos,1.0,100,70
2024-03-30,Beso de Moza,Bocaditos,1.0,80,51
2024-03-30,Caramandugas,Bocaditos,0.25,300,257
2024-03-30,Rosquitas,Bocaditos,0.25,300,256
2024-03-31,Pan Chabatta,Panes,0.25,768,732
2024-03-31,Pan Francés,Panes,0.25,648,611
2024-03-31,Pan Yema Largo,Panes,0.25,360,323
2024-03-31,Pan Yema Redondo,Panes,0.25,360,322
2024-03-31,Pan Chapla,Panes,0.25,144,116
2024-03-31,Pan Coliza,Panes,0.25,192,172
2024-03-31,Pan Integral,Panes,0.25,144,118
2024-03-31,Pan Caracol,Panes,0.25,144,114
2024-03-31,Pan Hamburguesa,Panes,0.4,288,242
2024-03-31,Cachito,Panes,0.25,144,116
2024-03-31,Pan Manjar,Panes,0.3,72,68
2024-03-31,Leche,Abarrotes,4.0,5,5
2024-03-31,Jamon,Abarrotes,2.5,6,6
2024-03-31,Café,Abarrotes,2.0,5,2
2024-03-31,Queso,Abarrotes,3.0,4,3
2024-03-31,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-03-31,Alfajores Grandes,Bocaditos,1.0,100,81
2024-03-31,Galletas Pequeñas,Bocaditos,0.25,200,153
2024-03-31,Galletas Grandes,Bocaditos,1.0,300,296
2024-03-31,Cookie,Bocaditos,2.0,100,72
2024-03-31,Orejitas Pequeñas,Bocaditos,0.25,200,157
2024-03-31,Orejas Grandes,Bocaditos,1.0,100,70
2024-03-31,Beso de Moza,Bocaditos,1.0,80,57
2024-03-31,Caramandugas,Bocaditos,0.25,300,252
2024-03-31,Rosquitas,Bocaditos,0.25,300,255
2024-04-01,Pan Chabatta,Panes,0.25,768,720
2024-04-01,Pan Francés,Panes,0.25,648,610
2024-04-01,Pan Yema Largo,Panes,0.25,360,320
2024-04-01,Pan Yema Redondo,Panes,0.25,360,320
2024-04-01,Pan Chapla,Panes,0.25,144,110
2024-04-01,Pan Coliza,Panes,0.25,192,170
2024-04-01,Pan Integral,Panes,0.25,144,110
2024-04-01,Pan Caracol,Panes,0.25,144,110
2024-04-01,Pan Hamburguesa,Panes,0.4,288,240
2024-04-01,Cachito,Panes,0.25,144,110
2024-04-01,Pan Manjar,Panes,0.3,72,68
2024-04-01,Leche,Abarrotes,4.0,5,2
2024-04-01,Jamon,Abarrotes,2.5,6,3
2024-04-01,Café,Abarrotes,2.0,5,3
2024-04-01,Queso,Abarrotes,3.0,4,2
2024-04-01,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-04-01,Alfajores Grandes,Bocaditos,1.0,100,75
2024-04-01,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-04-01,Galletas Grandes,Bocaditos,1.0,300,290
2024-04-01,Cookie,Bocaditos,2.0,100,70
2024-04-01,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-04-01,Orejas Grandes,Bocaditos,1.0,100,70
2024-04-01,Beso de Moza,Bocaditos,1.0,80,50
2024-04-01,Caramandugas,Bocaditos,0.25,300,250
2024-04-01,Rosquitas,Bocaditos,0.25,300,250
2024-04-02,Pan Chabatta,Panes,0.25,768,720
2024-04-02,Pan Francés,Panes,0.25,648,610
2024-04-02,Pan Yema Largo,Panes,0.25,360,320
2024-04-02,Pan Yema Redondo,Panes,0.25,360,320
2024-04-02,Pan Chapla,Panes,0.25,144,110
2024-04-02,Pan Coliza,Panes,0.25,192,170
2024-04-02,Pan Integral,Panes,0.25,144,110
2024-04-02,Pan Caracol,Panes,0.25,144,110
2024-04-02,Pan Hamburguesa,Panes,0.4,288,240
2024-04-02,Cachito,Panes,0.25,144,110
2024-04-02,Pan Manjar,Panes,0.3,72,68
2024-04-02,Leche,Abarrotes,4.0,5,3
2024-04-02,Jamon,Abarrotes,2.5,6,3
2024-04-02,Café,Abarrotes,2.0,5,3
2024-04-02,Queso,Abarrotes,3.0,4,3
2024-04-02,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-04-02,Alfajores Grandes,Bocaditos,1.0,100,75
2024-04-02,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-04-02,Galletas Grandes,Bocaditos,1.0,300,290
2024-04-02,Cookie,Bocaditos,2.0,100,70
2024-04-02,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-04-02,Orejas Grandes,Bocaditos,1.0,100,70
2024-04-02,Beso de Moza,Bocaditos,1.0,80,50
2024-04-02,Caramandugas,Bocaditos,0.25,300,250
2024-04-02,Rosquitas,Bocaditos,0.25,300,250
2024-04-03,Pan Chabatta,Panes,0.25,768,720
2024-04-03,Pan Francés,Panes,0.25,648,610
2024-04-03,Pan Yema Largo,Panes,0.25,360,320
2024-04-03,Pan Yema Redondo,Panes,0.25,360,320
2024-04-03,Pan Chapla,Panes,0.25,144,110
2024-04-03,Pan Coliza,Panes,0.25,192,170
2024-04-03,Pan Integral,Panes,0.25,144,110
2024-04-03,Pan Caracol,Panes,0.25,144,110
2024-04-03,Pan Hamburguesa,Panes,0.4,288,240
2024-04-03,Cachito,Panes,0.25,144,110
2024-04-03,Pan Manjar,Panes,0.3,72,68
2024-04-03,Leche,Abarrotes,4.0,5,3
2024-04-03,Jamon,Abarrotes,2.5,6,3
2024-04-03,Café,Abarrotes,2.0,5,2
2024-04-03,Queso,Abarrotes,3.0,4,2
2024-04-03,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-04-03,Alfajores Grandes,Bocaditos,1.0,100,75
2024-04-03,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-04-03,Galletas Grandes,Bocaditos,1.0,300,290
2024-04-03,Cookie,Bocaditos,2.0,100,70
2024-04-03,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-04-03,Orejas Grandes,Bocaditos,1.0,100,70
2024-04-03,Beso de Moza,Bocaditos,1.0,80,50
2024-04-03,Caramandugas,Bocaditos,0.25,300,250
2024-04-03,Rosquitas,Bocaditos,0.25,300,250
2024-04-04,Pan Chabatta,Panes,0.25,768,720
2024-04-04,Pan Francés,Panes,0.25,648,610
2024-04-04,Pan Yema Largo,Panes,0.25,360,320
2024-04-04,Pan Yema Redondo,Panes,0.25,360,320
2024-04-04,Pan Chapla,Panes,0.25,144,110
2024-04-04,Pan Coliza,Panes,0.25,192,170
2024-04-04,Pan Integral,Panes,0.25,144,110
2024-04-04,Pan Caracol,Panes,0.25,144,110
2024-04-04,Pan Hamburguesa,Panes,0.4,288,240
2024-04-04,Cachito,Panes,0.25,144,110
2024-04-04,Pan Manjar,Panes,0.3,72,68
2024-04-04,Leche,Abarrotes,4.0,5,2
2024-04-04,Jamon,Abarrotes,2.5,6,3
2024-04-04,Café,Abarrotes,2.0,5,2
2024-04-04,Queso,Abarrotes,3.0,4,2
2024-04-04,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-04-04,Alfajores Grandes,Bocaditos,1.0,100,75
2024-04-04,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-04-04,Galletas Grandes,Bocaditos,1.0,300,290
2024-04-04,Cookie,Bocaditos,2.0,100,70
2024-04-04,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-04-04,Orejas Grandes,Bocaditos,1.0,100,70
2024-04-04,Beso de Moza,Bocaditos,1.0,80,50
2024-04-04,Caramandugas,Bocaditos,0.25,300,250
2024-04-04,Rosquitas,Bocaditos,0.25,300,250
2024-04-05,Pan Chabatta,Panes,0.25,768,720
2024-04-05,Pan Francés,Panes,0.25,648,610
2024-04-05,Pan Yema Largo,Panes,0.25,360,320
2024-04-05,Pan Yema Redondo,Panes,0.25,360,320
2024-04-05,Pan Chapla,Panes,0.25,144,110
2024-04-05,Pan Coliza,Panes,0.25,192,170
2024-04-05,Pan Integral,Panes,0.25,144,110
2024-04-05,Pan Caracol,Panes,0.25,144,110
2024-04-05,Pan Hamburguesa,Panes,0.4,288,240
2024-04-05,Cachito,Panes,0.25,144,110
2024-04-05,Pan Manjar,Panes,0.3,72,68
2024-04-05,Leche,Abarrotes,4.0,5,2
2024-04-05,Jamon,Abarrotes,2.5,6,3
2024-04-05,Café,Abarrotes,2.0,5,2
2024-04-05,Queso,Abarrotes,3.0,4,2
2024-04-05,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-04-05,Alfajores Grandes,Bocaditos,1.0,100,75
2024-04-05,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-04-05,Galletas Grandes,Bocaditos,1.0,300,290
2024-04-05,Cookie,Bocaditos,2.0,100,70
2024-04-05,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-04-05,Orejas Grandes,Bocaditos,1.0,100,70
2024-04-05,Beso de Moza,Bocaditos,1.0,80,53
2024-04-05,Caramandugas,Bocaditos,0.25,300,250
2024-04-05,Rosquitas,Bocaditos,0.25,300,250
2024-04-06,Pan Chabatta,Panes,0.25,768,736
2024-04-06,Pan Francés,Panes,0.25,648,610
2024-04-06,Pan Yema Largo,Panes,0.25,360,329
2024-04-06,Pan Yema Redondo,Panes,0.25,360,324
2024-04-06,Pan Chapla,Panes,0.25,144,114
2024-04-06,Pan Coliza,Panes,0.25,192,170
2024-04-06,Pan Integral,Panes,0.25,144,112
2024-04-06,Pan Caracol,Panes,0.25,144,116
2024-04-06,Pan Hamburguesa,Panes,0.4,288,247
2024-04-06,Cachito,Panes,0.25,144,118
2024-04-06,Pan Manjar,Panes,0.3,72,69
2024-04-06,Leche,Abarrotes,4.0,5,5
2024-04-06,Jamon,Abarrotes,2.5,6,5
2024-04-06,Café,Abarrotes,2.0,5,3
2024-04-06,Queso,Abarrotes,3.0,4,2
2024-04-06,Alfajores Pequeños,Bocaditos,0.25,200,153
2024-04-06,Alfajores Grandes,Bocaditos,1.0,100,75
2024-04-06,Galletas Pequeñas,Bocaditos,0.25,200,155
2024-04-06,Galletas Grandes,Bocaditos,1.0,300,292
2024-04-06,Cookie,Bocaditos,2.0,100,70
2024-04-06,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-04-06,Orejas Grandes,Bocaditos,1.0,100,71
2024-04-06,Beso de Moza,Bocaditos,1.0,80,56
2024-04-06,Caramandugas,Bocaditos,0.25,300,258
2024-04-06,Rosquitas,Bocaditos,0.25,300,253
2024-04-07,Pan Chabatta,Panes,0.25,768,731
2024-04-07,Pan Francés,Panes,0.25,648,620
2024-04-07,Pan Yema Largo,Panes,0.25,360,326
2024-04-07,Pan Yema Redondo,Panes,0.25,360,325
2024-04-07,Pan Chapla,Panes,0.25,144,118
2024-04-07,Pan Coliza,Panes,0.25,192,171
2024-04-07,Pan Integral,Panes,0.25,144,110
2024-04-07,Pan Caracol,Panes,0.25,144,118
2024-04-07,Pan Hamburguesa,Panes,0.4,288,250
2024-04-07,Cachito,Panes,0.25,144,115
2024-04-07,Pan Manjar,Panes,0.3,72,69
2024-04-07,Leche,Abarrotes,4.0,5,3
2024-04-07,Jamon,Abarrotes,2.5,6,4
2024-04-07,Café,Abarrotes,2.0,5,4
2024-04-07,Queso,Abarrotes,3.0,4,3
2024-04-07,Alfajores Pequeños,Bocaditos,0.25,200,153
2024-04-07,Alfajores Grandes,Bocaditos,1.0,100,75
2024-04-07,Galletas Pequeñas,Bocaditos,0.25,200,160
2024-04-07,Galletas Grandes,Bocaditos,1.0,300,295
2024-04-07,Cookie,Bocaditos,2.0,100,73
2024-04-07,Orejitas Pequeñas,Bocaditos,0.25,200,160
2024-04-07,Orejas Grandes,Bocaditos,1.0,100,74
2024-04-07,Beso de Moza,Bocaditos,1.0,80,58
2024-04-07,Caramandugas,Bocaditos,0.25,300,259
2024-04-07,Rosquitas,Bocaditos,0.25,300,250
2024-04-08,Pan Chabatta,Panes,0.25,768,720
2024-04-08,Pan Francés,Panes,0.25,648,610
2024-04-08,Pan Yema Largo,Panes,0.25,360,320
2024-04-08,Pan Yema Redondo,Panes,0.25,360,320
2024-04-08,Pan Chapla,Panes,0.25,144,110
2024-04-08,Pan Coliza,Panes,0.25,192,170
2024-04-08,Pan Integral,Panes,0.25,144,110
2024-04-08,Pan Caracol,Panes,0.25,144,110
2024-04-08,Pan Hamburguesa,Panes,0.4,288,240
2024-04-08,Cachito,Panes,0.25,144,110
2024-04-08,Pan Manjar,Panes,0.3,72,68
2024-04-08,Leche,Abarrotes,4.0,5,3
2024-04-08,Jamon,Abarrotes,2.5,6,3
2024-04-08,Café,Abarrotes,2.0,5,2
2024-04-08,Queso,Abarrotes,3.0,4,2
2024-04-08,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-04-08,Alfajores Grandes,Bocaditos,1.0,100,75
2024-04-08,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-04-08,Galletas Grandes,Bocaditos,1.0,300,290
2024-04-08,Cookie,Bocaditos,2.0,100,70
2024-04-08,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-04-08,Orejas Grandes,Bocaditos,1.0,100,70
2024-04-08,Beso de Moza,Bocaditos,1.0,80,50
2024-04-08,Caramandugas,Bocaditos,0.25,300,250
2024-04-08,Rosquitas,Bocaditos,0.25,300,250
2024-04-09,Pan Chabatta,Panes,0.25,768,720
2024-04-09,Pan Francés,Panes,0.25,648,610
2024-04-09,Pan Yema Largo,Panes,0.25,360,320
2024-04-09,Pan Yema Redondo,Panes,0.25,360,320
2024-04-09,Pan Chapla,Panes,0.25,144,110
2024-04-09,Pan Coliza,Panes,0.25,192,170
2024-04-09,Pan Integral,Panes,0.25,144,110
2024-04-09,Pan Caracol,Panes,0.25,144,110
2024-04-09,Pan Hamburguesa,Panes,0.4,288,240
2024-04-09,Cachito,Panes,0.25,144,110
2024-04-09,Pan Manjar,Panes,0.3,72,68
2024-04-09,Leche,Abarrotes,4.0,5,2
2024-04-09,Jamon,Abarrotes,2.5,6,3
2024-04-09,Café,Abarrotes,2.0,5,2
2024-04-09,Queso,Abarrotes,3.0,4,2
2024-04-09,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-04-09,Alfajores Grandes,Bocaditos,1.0,100,75
2024-04-09,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-04-09,Galletas Grandes,Bocaditos,1.0,300,290
2024-04-09,Cookie,Bocaditos,2.0,100,70
2024-04-09,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-04-09,Orejas Grandes,Bocaditos,1.0,100,70
2024-04-09,Beso de Moza,Bocaditos,1.0,80,50
2024-04-09,Caramandugas,Bocaditos,0.25,300,250
2024-04-09,Rosquitas,Bocaditos,0.25,300,250
2024-04-10,Pan Chabatta,Panes,0.25,768,720
2024-04-10,Pan Francés,Panes,0.25,648,610
2024-04-10,Pan Yema Largo,Panes,0.25,360,320
2024-04-10,Pan Yema Redondo,Panes,0.25,360,320
2024-04-10,Pan Chapla,Panes,0.25,144,110
2024-04-10,Pan Coliza,Panes,0.25,192,170
2024-04-10,Pan Integral,Panes,0.25,144,110
2024-04-10,Pan Caracol,Panes,0.25,144,110
2024-04-10,Pan Hamburguesa,Panes,0.4,288,240
2024-04-10,Cachito,Panes,0.25,144,110
2024-04-10,Pan Manjar,Panes,0.3,72,68
2024-04-10,Leche,Abarrotes,4.0,5,2
2024-04-10,Jamon,Abarrotes,2.5,6,5
2024-04-10,Café,Abarrotes,2.0,5,4
2024-04-10,Queso,Abarrotes,3.0,4,3
2024-04-10,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-04-10,Alfajores Grandes,Bocaditos,1.0,100,75
2024-04-10,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-04-10,Galletas Grandes,Bocaditos,1.0,300,290
2024-04-10,Cookie,Bocaditos,2.0,100,70
2024-04-10,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-04-10,Orejas Grandes,Bocaditos,1.0,100,70
2024-04-10,Beso de Moza,Bocaditos,1.0,80,50
2024-04-10,Caramandugas,Bocaditos,0.25,300,250
2024-04-10,Rosquitas,Bocaditos,0.25,300,250
2024-04-11,Pan Chabatta,Panes,0.25,768,720
2024-04-11,Pan Francés,Panes,0.25,648,610
2024-04-11,Pan Yema Largo,Panes,0.25,360,320
2024-04-11,Pan Yema Redondo,Panes,0.25,360,320
2024-04-11,Pan Chapla,Panes,0.25,144,110
2024-04-11,Pan Coliza,Panes,0.25,192,170
2024-04-11,Pan Integral,Panes,0.25,144,110
2024-04-11,Pan Caracol,Panes,0.25,144,110
2024-04-11,Pan Hamburguesa,Panes,0.4,288,240
2024-04-11,Cachito,Panes,0.25,144,110
2024-04-11,Pan Manjar,Panes,0.3,72,68
2024-04-11,Leche,Abarrotes,4.0,5,2
2024-04-11,Jamon,Abarrotes,2.5,6,3
2024-04-11,Café,Abarrotes,2.0,5,2
2024-04-11,Queso,Abarrotes,3.0,4,2
2024-04-11,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-04-11,Alfajores Grandes,Bocaditos,1.0,100,75
2024-04-11,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-04-11,Galletas Grandes,Bocaditos,1.0,300,290
2024-04-11,Cookie,Bocaditos,2.0,100,70
2024-04-11,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-04-11,Orejas Grandes,Bocaditos,1.0,100,70
2024-04-11,Beso de Moza,Bocaditos,1.0,80,50
2024-04-11,Caramandugas,Bocaditos,0.25,300,250
2024-04-11,Rosquitas,Bocaditos,0.25,300,250
2024-04-12,Pan Chabatta,Panes,0.25,768,720
2024-04-12,Pan Francés,Panes,0.25,648,610
2024-04-12,Pan Yema Largo,Panes,0.25,360,320
2024-04-12,Pan Yema Redondo,Panes,0.25,360,320
2024-04-12,Pan Chapla,Panes,0.25,144,110
2024-04-12,Pan Coliza,Panes,0.25,192,170
2024-04-12,Pan Integral,Panes,0.25,144,110
2024-04-12,Pan Caracol,Panes,0.25,144,110
2024-04-12,Pan Hamburguesa,Panes,0.4,288,240
2024-04-12,Cachito,Panes,0.25,144,110
2024-04-12,Pan Manjar,Panes,0.3,72,68
2024-04-12,Leche,Abarrotes,4.0,5,4
2024-04-12,Jamon,Abarrotes,2.5,6,4
2024-04-12,Café,Abarrotes,2.0,5,2
2024-04-12,Queso,Abarrotes,3.0,4,2
2024-04-12,Alfajores Pequeños,Bocaditos,0.25,200,150
2024-04-12,Alfajores Grandes,Bocaditos,1.0,100,75
2024-04-12,Galletas Pequeñas,Bocaditos,0.25,200,150
2024-04-12,Galletas Grandes,Bocaditos,1.0,300,290
2024-04-12,Cookie,Bocaditos,2.0,100,70
2024-04-12,Orejitas Pequeñas,Bocaditos,0.25,200,150
2024-04-12,Orejas Grandes,Bocaditos,1.0,100,70
2024-04-12,Beso de Moza,Bocaditos,1.0,80,51
2024-04-12,Caramandugas,Bocaditos,0.25,300,250
2024-04-12,Rosquitas,Bocaditos,0.25,300,250
2024-04-13,Pan Chabatta,Panes,0.25,768,730
2024-04-13,Pan Francés,Panes,0.25,648,619
2024-04-13,Pan Yema Largo,Panes,0.25,360,327
2024-04-13,Pan Yema Redondo,Panes,0.25,360,323
2024-04-13,Pan Chapla,Panes,0.25,144,116
2024-04-13,Pan Coliza,Panes,0.25,192,172
2024-04-13,Pan Integral,Panes,0.25,144,119
2024-04-13,Pan Caracol,Panes,0.25,144,117
2024-04-13,Pan Hamburguesa,Panes,0.4,288,241
2024-04-13,Cachito,Panes,0.25,144,112
2024-04-13,Pan Manjar,Panes,0.3,72,70
2024-04-13,Leche,Abarrotes,4.0,5,3
2024-04-13,Jamon,Abarrotes,2.5,6,3
2024-04-13,Café,Abarrotes,2.0,5,2
2024-04-13,Queso,Abarrotes,3.0,4,2
2024-04-13,Alfajores Pequeños,Bocaditos,0.25,200,153
2024-04-13,Alfajores Grandes,Bocaditos,1.0,100,79
2024-04-13,Galletas Pequeñas,Bocaditos,0.25,200,151
2024-04-13,Galletas Grandes,Bocaditos,1.0,300,294
2024-04-13,Cookie,Bocaditos,2.0,100,74
2024-04-13,Orejitas Pequeñas,Bocaditos,0.25,200,158
2024-04-13,Orejas Grandes,Bocaditos,1.0,100,70
2024-04-13,Beso de Moza,Bocaditos,1.0,80,58
2024-04-13,Caramandugas,Bocaditos,0.25,300,259
2024-04-13,Rosquitas,Bocaditos,0.25,300,251
2024-04-14,Pan Chabatta,Panes,0.25,768,731
2024-04-14,Pan Francés,Panes,0.25,648,616
2024-04-14,Pan Yema Largo,Panes,0.25,360,321
2024-04-14,Pan Yema Redondo,Panes,0.25,360,324
